917	680	20	SA409838	8049389	SP74968	8049389			
918	680	21	SA411381	8057713	SP76507	8057713			
919	680	15	SA411373	8057711	SP76499	8057711		44	41-60%
920	824	444	SA409511	8031092	SP70214	8031092			
921	824	445	SA409527	8031100	SP70222	8031100			
922	824	16	SA408002	8035331	SP73142	8035331		94	>81%
923	824	22	SA408638	8044202	SP73769	8044202			
924	824	17	SA408011	8035333	SP73150	8035333		100	>81%
925	824	18	SA408614	8044180	SP73745	8044180		99	>81%
926	824	433	SA409522	8031098	SP70218	8031098		22	21-40%
927	824	19	SA408598	8036682	SP73729	8036682		99	>81%
928	120	23	SA409510	8047990	SP74641	8047990			
929	120	24	SA409494	8047976	SP74625	8047976			
930	120	434	SA409614	8031681	SP70266	8031681		65	61-80%
931	120	25	SA409502	8047987	SP74633	8047987			
932	120	1060	SA409606	8031680	SP70262	8031680		64	61-80%
933	120	26	SA409710	8048815	SP74841	8048815			
934	120	27	SA409518	8047993	SP74649	8047993			
935	120	1632	SA409622	8031682	SP70270	8031682			
936	120	446	SA409627	8031686	SP70274	8031686			
937	272	1633	SA409590	8031646	SP70254	8031646			
938	272	1634	SA409598	8031650	SP70258	8031650			
939	272	1061	SA409582	8031644	SP70250	8031644		42	41-60%
940	135	1062	SA409570	8031061	SP70242	8031061		37	21-40%
941	135	1635	SA409575	8031063	SP70246	8031063			
942	135	447	SA409559	8031055	SP70238	8031055			
943	273	28	SA411162	8057666	SP76289	8057666			
944	273	1462	SA409822	8049335	SP74952	8049335		39	21-40%
945	274	903	SA409811	8049324	SP74944	8049324			
946	274	904	SA411185	8057669	SP76313	8057669			
947	274	1463	SA409806	8049323	SP74936	8049323		19	1-20%
948	274	1464	SA409798	8049322	SP74928	8049322		14	1-20%
949	121	448	SA409498	8030034	SP70206	8030034			
950	121	449	SA409506	8030038	SP70210	8030038			
951	121	1063	SA409487	8030032	SP70202	8030032		64	61-80%
952	136	1064	SA409466	8030137	SP70190	8030137		34	21-40%
953	136	450	SA409479	8030144	SP70198	8030144			
954	136	451	SA409471	8030139	SP70194	8030139			
955	275	32	SA410166	8052151	SP75298	8052151			
956	275	33	SA409827	8049363	SP74960	8049363			
957	275	29	SA410162	8052150	SP75290	8052150		14	1-20%
958	275	30	SA528671	8065126	SP110798	8065126		62	61-80%
959	275	34	SA528676	8066039	SP110799	8066039			
960	137	1065	SA409438	8030340	SP70178	8030340		70	61-80%
961	137	452	SA409446	8030342	SP70182	8030342			
962	137	453	SA409455	8030347	SP70186	8030347			
963	681	35	SA410011	8016577	SP70577	8016577			
964	681	36	SA410006	8016573	SP70570	8016573			
965	681	31	SA409995	8016571	SP70563	8016571		14	1-20%
966	276	1465	SA409882	8014187	SP70465	8014187		81	>81%
967	276	37	SA409902	8014193	SP70479	8014193			
968	276	905	SA409891	8014189	SP70472	8014189			
969	277	1466	SA409979	8016470	SP70549	8016470		100	>81%
970	277	906	SA409990	8016540	SP70556	8016540			
971	277	1467	SA410414	8053097	SP75544	8053097		41	41-60%
972	277	907	SA411665	8048243	SP72214	8048243			
973	277	908	SA410423	8053098	SP75545	8053098			
974	277	1468	SA409966	8016425	SP70535	8016425		93	>81%
975	277	1469	SA409974	8016432	SP70542	8016432		100	>81%
976	278	909	SA409938	8015293	SP70514	8015293			
977	278	910	SA409955	8015301	SP70528	8015301			
978	278	1470	SA409946	8015299	SP70521	8015299		13	1-20%
979	682	911	SA411177	8057668	SP76305	8057668			
980	682	912	SA409759	8049199	SP74888	8049199			
981	682	1471	SA411169	8057667	SP76297	8057667		14	1-20%
982	279	2592	SA409783	8049226	SP74912	8049226			
983	279	2593	SA409775	8049225	SP74904	8049225			
984	279	2558	SA411365	8057709	SP76491	8057709			
985	279	1472	SA409766	8049223	SP74896	8049223		81	>81%
986	683	913	SA410566	8053201	SP75689	8053201			
987	683	1473	SA410558	8053200	SP75681	8053200		66	61-80%
988	683	914	SA408986	8047319	SP74121	8047319			
989	683	915	SA408994	8047320	SP74129	8047320			
990	683	916	SA408978	8047318	SP74113	8047318			
991	280	917	SA409726	8049070	SP74857	8049070			
992	280	1474	SA528710	8067944	SP110794	8067944		30	21-40%
993	280	1475	SA410295	8052599	SP75426	8052599		15	1-20%
994	280	918	SA410255	8052578	SP75386	8052578			
995	281	1476	SA409718	8049042	SP74849	8049042		20	1-20%
996	281	919	SA410662	8053214	SP75785	8053214			
997	281	920	SA410454	8053103	SP75577	8053103			
998	684	921	SA408883	8045009	SP74017	8045009			
999	684	922	SA411421	8057736	SP76547	8057736			
1000	684	1477	SA411221	8057674	SP76345	8057674		12	1-20%
1001	684	2594	SA408890	8045010	SP74025	8045010			
1002	685	2595	SA408875	8044985	SP74009	8044985			
1003	685	1478	SA408850	8044982	SP73985	8044982		59	41-60%
1004	685	1479	SA408858	8044983	SP73993	8044983		57	41-60%
1005	685	923	SA410590	8053205	SP75713	8053205			
1006	685	2596	SA408867	8044984	SP74001	8044984			
1007	282	1481	SA410827	8057476	SP75953	8057476		16	1-20%
1008	282	2597	SA408898	8045035	SP74033	8045035			
1009	282	1482	SA528739	8068553	SP110787	8068553		27	21-40%
1010	282	2598	SA408906	8045039	SP74041	8045039			
1011	282	2599	SA410550	8053119	SP75673	8053119			
1012	282	2600	SA528696	8067850	SP110786	8067850			
1013	283	2601	SA408842	8044967	SP73977	8044967			
1014	283	2602	SA410534	8053116	SP75657	8053116			
1015	283	1483	SA410542	8053117	SP75665	8053117		17	1-20%
1016	283	2603	SA408834	8044966	SP73969	8044966			
1017	686	924	SA408762	8044660	SP73897	8044660			
1018	686	1484	SA408746	8044654	SP73881	8044654		15	1-20%
1019	686	925	SA408754	8044656	SP73889	8044656			
1020	284	926	SA408730	8044632	SP73865	8044632			
1021	284	927	SA408738	8044636	SP73873	8044636			
1022	284	1485	SA408722	8044630	SP73857	8044630		15	1-20%
1023	687	928	SA411210	8057673	SP76337	8057673			
1024	687	929	SA408802	8044923	SP73937	8044923			
1025	687	1486	SA411201	8057672	SP76329	8057672		16	1-20%
1026	285	930	SA409734	8049112	SP74865	8049112			
1027	285	931	SA410899	8057485	SP76025	8057485			
1028	285	1487	SA410892	8057484	SP76017	8057484		90	>81%
1029	286	1488	SA409742	8049145	SP74873	8049145		14	1-20%
1030	286	932	SA411249	8057679	SP76377	8057679			
1031	286	933	SA409750	8049147	SP74881	8049147			
1032	7	934	SA412179	8062307	SP77315	8062307			
1033	7	935	SA407702	ICGC-ABMP-20090811-27-ND	SP69517	ICGC-ABMP-20090811-27-ND			
1034	7	1489	SA407710	ICGC-ABMP-20091203-20-XD	SP69519	ICGC-ABMP-20091203-20-XD		99	>81%
1035	6	1490	SA412187	8062308	SP77323	8062308		99	>81%
1036	6	2604	SA407714	ICGC-ABMP-20090811-26-ND	SP69521	ICGC-ABMP-20090811-26-ND			
1037	6	1491	SA407722	ICGC-ABMP-20091203-18-XD	SP69523	ICGC-ABMP-20091203-18-XD		99	>81%
1038	287	1492	SA408171	8035681	SP73303	8035681		23	21-40%
1039	287	2605	SA408178	8035687	SP73311	8035687			
1040	128	102	SA411013	8057562	SP76144	8057562			
1041	288	2606	SA408190	8035699	SP73327	8035699			
1042	288	2607	SA410763	8057446	SP75889	8057446			
1043	288	1493	SA408187	8035693	SP73319	8035693		58	41-60%
1044	688	2608	SA408123	8035539	SP73255	8035539			
1045	688	2609	SA408962	8047291	SP74097	8047291			
1046	688	1494	SA408118	8035537	SP73247	8035537		15	1-20%
1047	289	2610	SA408163	8035651	SP73295	8035651			
1048	289	1495	SA408150	8035645	SP73279	8035645		27	21-40%
1049	289	2611	SA408155	8035647	SP73287	8035647			
1050	825	2612	SA408139	8035639	SP73271	8035639			
1051	825	38	SA408134	8035633	SP73263	8035633		56	41-60%
1052	826	39	SA408083	8035511	SP73222	8035511		14	1-20%
1053	826	44	SA408094	8035518	SP73230	8035518			
1054	827	40	SA408099	8035524	SP73238	8035524		13	1-20%
1055	827	45	SA408110	8035530	SP73239	8035530			
1056	828	46	SA409326	8047866	SP74457	8047866			
1057	828	41	SA409319	8047865	SP74449	8047865		17	1-20%
1058	828	42	SA408018	8035334	SP73158	8035334		18	1-20%
1059	828	47	SA408027	8035335	SP73166	8035335			
1060	829	1496	SA408070	8035385	SP73206	8035385		17	1-20%
1061	829	936	SA408078	8035386	SP73214	8035386			
1062	829	1497	SA409262	8047853	SP74393	8047853		14	1-20%
1063	829	937	SA409271	8047854	SP74401	8047854			
1064	830	1498	SA409243	8047850	SP74377	8047850		35	21-40%
1065	830	938	SA408059	8035383	SP73198	8035383			
1066	830	939	SA409254	8047851	SP74385	8047851			
1067	830	1499	SA408050	8035382	SP73190	8035382		36	21-40%
1068	831	1500	SA408198	8035726	SP73335	8035726		19	1-20%
1069	831	940	SA408207	8035727	SP73343	8035727			
1070	831	941	SA409430	8047905	SP74561	8047905			
1071	138	1066	SA409358	8030245	SP70138	8030245		15	1-20%
1072	138	454	SA409366	8030247	SP70142	8030247			
1073	138	455	SA409374	8030251	SP70146	8030251			
1074	122	456	SA409350	8016504	SP70134	8016504			
1075	122	457	SA409342	8016500	SP70130	8016500			
1076	122	458	SA409338	8016499	SP70126	8016499			
1077	122	1067	SA409327	8016498	SP70122	8016498		60	41-60%
1078	102	1068	SA409294	8016486	SP70106	8016486		49	41-60%
1079	102	43	SA408590	8036664	SP73721	8036664		100	>81%
1080	102	1501	SA408582	8036663	SP73713	8036663		100	>81%
1081	102	459	SA409318	8016492	SP70118	8016492			
1082	102	942	SA408634	8044183	SP73761	8044183			
1083	102	1502	SA412047	8034061	SP72606	8034061		100	>81%
1084	102	1636	SA409303	8016487	SP70110	8016487			
1085	102	943	SA412055	8034062	SP72614	8034062			
1086	102	54	SA408623	8044182	SP73753	8044182		99	>81%
1087	102	1638	SA409310	8016488	SP70114	8016488			
1088	123	1069	SA409418	8030232	SP70166	8030232		14	1-20%
1089	123	1639	SA409434	8030238	SP70174	8030238			
1090	123	1640	SA409423	8030234	SP70170	8030234			
1091	85	1070	SA409382	8015870	SP70150	8015870		40	21-40%
1092	85	1071	SA409390	8015871	SP70154	8015871		42	41-60%
1093	85	1641	SA409398	8015872	SP70158	8015872			
1094	85	1642	SA409407	8015876	SP70162	8015876			
1095	124	48	SA411901	8016627	SP72454	8016627			
1096	124	1072	SA409235	8015127	SP70074	8015127		12	1-20%
1097	124	55	SA528735	8068544	SP110764	8068544		19	1-20%
1098	124	49	SA411893	8016624	SP72446	8016624			
1099	124	50	SA411882	8016613	SP72438	8016613			
1100	124	1643	SA409242	8015129	SP70078	8015129			
1101	124	1644	SA409226	8015121	SP70070	8015121			
1102	124	51	SA408794	8044724	SP73929	8044724			
1103	124	52	SA528707	8067934	SP110763	8067934			
1104	86	56	SA528703	8067915	SP110761	8067915		22	21-40%
1105	86	1645	SA409210	8014791	SP70062	8014791			
1106	86	460	SA409219	8014795	SP70066	8014795			
1107	86	53	SA528704	8067916	SP110762	8067916			
1108	86	1073	SA409203	8014789	SP70058	8014789		23	21-40%
1109	86	57	SA528702	8067914	SP110760	8067914		14	1-20%
1110	139	1074	SA409179	8014741	SP70046	8014741		62	61-80%
1111	139	461	SA409186	8014743	SP70050	8014743			
1112	139	462	SA409195	8014747	SP70054	8014747			
1113	125	463	SA409286	8015273	SP70102	8015273			
1114	125	58	SA412207	8064559	SP77339	8064559		41	41-60%
1115	125	59	SA411429	8057783	SP76555	8057783		99	>81%
1116	125	1075	SA409279	8015271	SP70098	8015271		29	21-40%
1117	125	60	SA412212	8064560	SP77347	8064560			
1118	125	464	SA409270	8015265	SP70094	8015265			
1119	126	61	SA409674	8048312	SP74801	8048312			
1120	126	67	SA409666	8048309	SP74793	8048309		99	>81%
1121	126	1076	SA409250	8015277	SP70082	8015277		74	61-80%
1122	126	465	SA409258	8015281	SP70086	8015281			
1123	126	466	SA409266	8015285	SP70090	8015285			
1124	103	62	SA411857	8016604	SP72414	8016604			
1125	103	63	SA411873	8016610	SP72430	8016610			
1126	103	1077	SA409110	8015745	SP70010	8015745		39	21-40%
1127	103	64	SA411865	8016607	SP72422	8016607			
1128	103	467	SA409115	8015747	SP70014	8015747			
1129	103	468	SA409123	8015751	SP70018	8015751			
1130	140	68	SA528734	8068543	SP110753	8068543		12	1-20%
1131	140	469	SA409099	8013302	SP70006	8013302			
1132	140	1078	SA409083	8013294	SP69998	8013294		22	21-40%
1133	140	65	SA528717	8068028	SP110752	8068028			
1134	140	470	SA409094	8013296	SP70002	8013296			
1135	127	1079	SA409035	8015547	SP69974	8015547		18	1-20%
1136	127	471	SA409066	8015555	SP69990	8015555			
1137	127	472	SA409043	8015548	SP69978	8015548			
1138	127	1080	SA409062	8015553	SP69986	8015553		31	21-40%
1139	127	473	SA409054	8015549	SP69982	8015549			
1140	127	1646	SA409074	8015707	SP69994	8015707			
1141	141	66	SA528706	8067928	SP110759	8067928			
1142	141	69	SA528672	8066035	SP110756	8066035		14	1-20%
1143	141	1081	SA409154	8015435	SP70034	8015435		15	1-20%
1144	141	72	SA528673	8066036	SP110757	8066036			
1145	141	70	SA528705	8067926	SP110758	8067926		35	21-40%
1146	141	1647	SA409162	8015437	SP70038	8015437			
1147	141	1648	SA409171	8015441	SP70042	8015441			
1148	141	73	SA411738	8012817	SP72286	8012817			
1149	87	1649	SA409146	8015770	SP70030	8015770			
1150	87	1082	SA409130	8015764	SP70022	8015764		30	21-40%
1151	87	1650	SA409138	8015766	SP70026	8015766			
1152	88	74	SA408786	8044720	SP73921	8044720			
1153	88	71	SA408778	8044719	SP73913	8044719		100	>81%
1154	88	1083	SA408955	8014729	SP69934	8014729		41	41-60%
1155	88	1651	SA408963	8014731	SP69938	8014731			
1156	88	1652	SA408970	8014735	SP69942	8014735			
1157	89	474	SA408946	8030152	SP69930	8030152			
1158	89	475	SA408922	8012690	SP69918	8012690			
1159	89	476	SA408930	8012694	SP69922	8012694			
1160	89	1084	SA408939	8030150	SP69926	8030150		41	41-60%
1161	104	1085	SA408899	8015145	SP69906	8015145		14	1-20%
1162	104	477	SA408910	8015147	SP69910	8015147			
1163	104	478	SA408915	8015151	SP69914	8015151			
1164	90	479	SA409018	8013021	SP69966	8013021			
1165	90	1086	SA409006	8013014	SP69958	8013014		23	21-40%
1166	90	82	SA411017	8057574	SP76152	8057574		99	>81%
1167	90	76	SA528712	8067980	SP110750	8067980			
1168	90	83	SA528733	8068541	SP110751	8068541		49	41-60%
1169	90	84	SA407998	8035330	SP73134	8035330		100	>81%
1170	90	77	SA411025	8057577	SP76160	8057577			
1171	90	480	SA409027	8013052	SP69970	8013052			
1172	90	481	SA409010	8013016	SP69962	8013016			
1173	142	482	SA408995	8013947	SP69954	8013947			
1174	142	483	SA408979	8013938	SP69946	8013938			
1175	142	78	SA528678	8067174	SP110749	8067174			
1176	142	1087	SA408990	8013946	SP69950	8013946		14	1-20%
1177	376	1088	SA408811	8013239	SP69862	8013239		53	41-60%
1178	376	484	SA408827	8016235	SP69870	8016235			
1179	376	485	SA408822	8013247	SP69866	8013247			
1180	376	85	SA411414	8057726	SP76539	8057726		49	41-60%
1181	376	1654	SA408806	8013234	SP69858	8013234			
1182	105	1655	SA408795	8016526	SP69854	8016526			
1183	105	1656	SA408774	8014755	SP69846	8014755			
1184	105	79	SA408779	8014759	SP72318	8014759			
1185	105	80	SA411765	8014582	SP72310	8014582			
1186	105	86	SA410949	8057501	SP76081	8057501		98	>81%
1187	105	87	SA506631	8066067	SP102464	8066067		99	>81%
1188	105	88	SA506628	8066081	SP102461	8066081		99	>81%
1189	105	89	SA410965	8057513	SP76097	8057513		99	>81%
1190	105	98	SA409790	8049282	SP74920	8049282			
1191	105	99	SA410957	8057504	SP76089	8057504			
1192	105	90	SA412071	8034158	SP72630	8034158		100	>81%
1193	105	1657	SA408790	8016524	SP69850	8016524			
1194	105	1089	SA408763	8014753	SP69842	8014753		38	21-40%
1195	105	91	SA411754	8014573	SP72302	8014573		99	>81%
1196	128	1658	SA408742	8015133	SP69830	8015133			
1197	128	100	SA410366	8052611	SP75496	8052611			
1198	128	92	SA410066	8051904	SP75194	8051904		83	>81%
1199	128	93	SA410214	8052573	SP75346	8052573		93	>81%
1200	128	1659	SA408758	8015141	SP69838	8015141			
1201	128	101	SA410398	8052645	SP75528	8052645			
1202	128	1090	SA408747	8015139	SP69834	8015139		47	41-60%
1203	128	94	SA411002	8057559	SP76136	8057559		99	>81%
1204	91	1660	SA408874	8015253	SP69894	8015253			
1205	91	1661	SA408891	8015261	SP69902	8015261			
1206	91	1091	SA408882	8015259	SP69898	8015259		70	61-80%
1207	129	95	SA412196	8064157	SP77331	8064157		99	>81%
1208	129	1662	SA408843	8012776	SP69878	8012776			
1209	129	96	SA411781	8015184	SP72334	8015184		100	>81%
1210	129	103	SA410334	8052607	SP75464	8052607			
1211	129	97	SA411785	8015196	SP72342	8015196		100	>81%
1212	129	1503	SA410198	8052571	SP75330	8052571		17	1-20%
1213	129	1663	SA408866	8016520	SP69890	8016520			
1214	129	1504	SA411773	8015170	SP72326	8015170		79	61-80%
1215	129	1664	SA408854	8012778	SP69882	8012778			
1216	129	1665	SA408862	8016518	SP69886	8016518			
1217	129	944	SA411793	8015197	SP72350	8015197			
1218	129	1092	SA408838	8012774	SP69874	8012774		72	61-80%
1219	92	1666	SA408658	8012861	SP69797	8012861			
1220	92	1093	SA408639	8012854	SP69791	8012854		33	21-40%
1221	92	945	SA528701	8067910	SP110744	8067910			
1222	92	486	SA408650	8012856	SP69794	8012856			
1223	92	1505	SA528732	8068539	SP110745	8068539		71	61-80%
1224	93	1094	SA408618	8015562	SP69782	8015562		35	21-40%
1225	93	487	SA408622	8015567	SP69785	8015567			
1226	93	488	SA408630	8015574	SP69788	8015574			
1227	94	489	SA408607	8030277	SP69779	8030277			
1228	94	490	SA408602	8015320	SP69777	8015320			
1229	94	491	SA408591	8014815	SP69774	8014815			
1230	94	111	SA528685	8067526	SP110743	8067526		19	1-20%
1231	94	1095	SA408586	8014813	SP69771	8014813		17	1-20%
1232	94	104	SA528681	8067448	SP110742	8067448			
1233	130	105	SA410358	8052610	SP75488	8052610			
1234	130	1096	SA408698	8014807	SP69812	8014807		45	41-60%
1235	130	112	SA410042	8051900	SP75170	8051900		53	41-60%
1236	130	113	SA410287	8052598	SP75418	8052598		84	>81%
1237	130	106	SA410326	8052605	SP75456	8052605			
1238	130	492	SA408691	8014801	SP69809	8014801			
1239	130	493	SA408706	8014809	SP69815	8014809			
1240	131	494	SA408726	8013037	SP69822	8013037			
1241	131	107	SA409875	8050104	SP75008	8050104			
1242	131	495	SA408731	8013042	SP69826	8013042			
1243	131	1097	SA408715	8013035	SP69818	8013035		35	21-40%
1244	131	114	SA409870	8050103	SP75000	8050103		99	>81%
1245	106	496	SA408666	8013131	SP69800	8013131			
1246	106	1098	SA408674	8013142	SP69803	8013142		22	21-40%
1247	106	115	SA528718	8068032	SP110746	8068032		14	1-20%
1248	106	116	SA528719	8068033	SP110747	8068033		35	21-40%
1249	106	108	SA528720	8068034	SP110748	8068034			
1250	106	497	SA408682	8013144	SP69806	8013144			
1251	377	498	SA408482	8014779	SP69732	8014779			
1252	377	1668	SA408487	8014783	SP69735	8014783			
1253	377	1099	SA408474	8014777	SP69729	8014777		22	21-40%
1254	377	117	SA528731	8068538	SP110741	8068538		13	1-20%
1255	377	109	SA528688	8067549	SP110740	8067549			
1256	107	1669	SA408458	8012438	SP69723	8012438			
1257	107	1670	SA408439	8012434	SP69717	8012434			
1258	107	110	SA528726	8068124	SP110738	8068124			
1259	107	1671	SA408463	8012442	SP69726	8012442			
1260	107	1637	SA408450	8012436	SP69720	8012436			
1261	107	118	SA528730	8068536	SP110739	8068536		13	1-20%
1262	107	1100	SA408430	8012432	SP69714	8012432		19	1-20%
1263	132	1672	SA408402	8013143	SP69702	8013143			
1264	132	1673	SA408386	8013115	SP69696	8013115			
1265	132	122	SA528687	8067543	SP110737	8067543			
1266	132	1101	SA408391	8013127	SP69699	8013127		20	1-20%
1267	132	119	SA528686	8067541	SP110736	8067541		80	61-80%
1268	95	1674	SA408414	8015111	SP69708	8015111			
1269	95	1675	SA408422	8015115	SP69711	8015115			
1270	95	1102	SA408406	8015109	SP69705	8015109		47	41-60%
1271	95	120	SA408606	8036707	SP73737	8036707		99	>81%
1272	96	1103	SA408535	8012210	SP69753	8012210		62	61-80%
1273	96	123	SA411722	8012244	SP72270	8012244			
1274	96	1676	SA408522	8012208	SP69747	8012208			
1275	96	121	SA411717	8012211	SP72262	8012211		62	61-80%
1276	96	1667	SA408551	8016259	SP69759	8016259			
1277	96	1653	SA408546	8012217	SP69756	8012217			
1278	96	499	SA408530	8012209	SP69750	8012209			
1279	96	124	SA412004	8061108	SP77139	8061108			
1280	97	500	SA408570	8014827	SP69765	8014827			
1281	97	501	SA408578	8014831	SP69768	8014831			
1282	97	1104	SA408562	8014825	SP69762	8014825		80	61-80%
1283	143	502	SA408503	8012677	SP69741	8012677			
1284	143	503	SA408514	8012683	SP69744	8012683			
1285	143	1105	SA408495	8012675	SP69738	8012675		19	1-20%
1286	290	504	SA408186	8030296	SP69639	8030296			
1287	290	505	SA408162	8014839	SP69633	8014839			
1288	290	506	SA408170	8014843	SP69635	8014843			
1289	290	507	SA408179	8016219	SP69637	8016219			
1290	290	1106	SA408154	8014837	SP69631	8014837		20	1-20%
1291	98	508	SA408214	8030273	SP69647	8030273			
1292	98	1107	SA408191	8015085	SP69641	8015085		20	1-20%
1293	98	509	SA408206	8015091	SP69645	8015091			
1294	98	1677	SA408230	8034834	SP69651	8034834			
1295	98	1678	SA408223	8030297	SP69649	8030297			
1296	98	1679	SA408202	8015087	SP69643	8015087			
1297	291	1680	SA408106	8013931	SP69619	8013931			
1298	291	1681	SA408090	8013928	SP69615	8013928			
1299	291	1682	SA408122	8030294	SP69623	8030294			
1300	291	1108	SA408098	8013930	SP69617	8013930		41	41-60%
1301	291	1683	SA408114	8030271	SP69621	8030271			
1302	108	1684	SA408146	8012790	SP69629	8012790			
1303	108	1109	SA408138	8012788	SP69627	8012788		23	21-40%
1304	108	1685	SA408130	8012784	SP69625	8012784			
1305	144	1686	SA408073	8014398	SP69611	8014398			
1306	144	1687	SA408082	8030293	SP69613	8030293			
1307	144	1110	SA408066	8014399	SP69609	8014399		38	21-40%
1308	144	1688	SA408058	8014213	SP69607	8014213			
1309	292	1111	SA408358	8015423	SP69687	8015423		23	21-40%
1310	292	1689	SA408367	8015425	SP69690	8015425			
1311	292	1690	SA408378	8015429	SP69693	8015429			
1312	292	125	SA528721	8068038	SP110732	8068038		21	21-40%
1313	292	130	SA528722	8068040	SP110733	8068040			
1314	109	1112	SA408298	8014771	SP69667	8014771		18	1-20%
1315	109	1113	SA408303	8014772	SP69669	8014772		20	1-20%
1316	109	510	SA408282	8014765	SP69663	8014765			
1317	109	126	SA411996	8033319	SP72558	8033319		100	>81%
1318	109	511	SA408314	8014773	SP69671	8014773			
1319	109	512	SA408287	8014766	SP69665	8014766			
1320	109	513	SA408322	8014774	SP69673	8014774			
1321	99	514	SA408351	8015104	SP69684	8015104			
1322	99	515	SA408338	8015099	SP69678	8015099			
1323	99	516	SA408343	8015103	SP69681	8015103			
1324	99	1114	SA408327	8015097	SP69675	8015097		37	21-40%
1325	100	517	SA408271	8012430	SP69661	8012430			
1326	100	127	SA408038	8035336	SP73174	8035336		99	>81%
1327	100	131	SA411333	8057703	SP76459	8057703			
1328	100	132	SA409890	8050311	SP75024	8050311			
1329	100	128	SA409886	8050308	SP75016	8050308		99	>81%
1330	100	133	SA408550	8036193	SP73681	8036193			
1331	100	129	SA411325	8057700	SP76451	8057700		99	>81%
1332	100	1115	SA408250	8012424	SP69655	8012424		50	41-60%
1333	100	136	SA408558	8036194	SP73689	8036194			
1334	100	518	SA408266	8012428	SP69659	8012428			
1335	100	519	SA408255	8012426	SP69657	8012426			
1336	100	137	SA408042	8035353	SP73182	8035353			
1337	100	520	SA408239	8012410	SP69653	8012410			
1338	145	1116	SA407850	8013912	SP69555	8013912		17	1-20%
1339	145	521	SA407866	8013920	SP69559	8013920			
1340	145	138	SA409542	8048276	SP74673	8048276			
1341	145	139	SA409558	8048278	SP74689	8048278			
1342	145	1691	SA407874	8016213	SP69561	8016213			
1343	145	1692	SA407858	8013915	SP69557	8013915			
1344	145	140	SA409550	8048277	SP74681	8048277			
1345	145	141	SA411849	8016601	SP72406	8016601			
1346	293	1693	SA407779	8013218	SP69537	8013218			
1347	293	1694	SA407795	8013229	SP69541	8013229			
1348	293	1117	SA407790	8013222	SP69539	8013222		55	41-60%
1349	146	1695	SA407811	8013274	SP69545	8013274			
1350	146	1696	SA407822	8013278	SP69547	8013278			
1351	146	1697	SA407846	8030291	SP69553	8030291			
1352	146	142	SA528699	8067868	SP110725	8067868			
1353	146	143	SA412163	8062298	SP77299	8062298			
1354	146	1118	SA407806	8013271	SP69543	8013271		25	21-40%
1355	146	1698	SA407835	8030270	SP69551	8030270			
1356	146	134	SA528727	8068532	SP110726	8068532		13	1-20%
1357	146	1699	SA407830	8013286	SP69549	8013286			
1358	8	144	SA407731	ICGC-ABMP-20090811-25-ND	SP69525	ICGC-ABMP-20090811-25-ND			
1359	8	135	SA407742	ICGC-ABMP-20091203-16-XD	SP69527	ICGC-ABMP-20091203-16-XD		99	>81%
1360	8	145	SA412171	8062306	SP77307	8062306			
1361	294	1700	SA407774	8016210	SP69535	8016210			
1362	294	1701	SA407747	8013858	SP69529	8013858			
1363	294	1702	SA407754	8013861	SP69531	8013861			
1364	294	1119	SA407763	8013866	SP69533	8013866		17	1-20%
1365	374	1120	SA408043	8014396	SP69601	8014396		39	21-40%
1366	374	1703	SA408054	8030292	SP69605	8030292			
1367	374	1704	SA408026	8014177	SP69599	8014177			
1368	374	522	SA408034	8014397	SP69603	8014397			
1369	295	146	SA412020	8033691	SP72582	8033691		96	>81%
1370	295	150	SA411810	8016399	SP72366	8016399			
1371	295	149	SA407938	8012193	SP69577	8012193			
1372	295	523	SA407946	8012205	SP69579	8012205			
1373	295	151	SA411821	8016400	SP72374	8016400			
1374	295	152	SA411733	8012811	SP72278	8012811			
1375	295	524	SA407971	8016514	SP69585	8016514			
1376	295	153	SA412031	8033692	SP72590	8033692			
1377	295	1121	SA407955	8012207	SP69581	8012207		21	21-40%
1378	295	154	SA411829	8016401	SP72382	8016401			
1379	295	147	SA411801	8016397	SP72358	8016397		84	>81%
1380	295	525	SA407966	8016512	SP69583	8016512			
1381	101	1122	SA407994	8012325	SP69591	8012325		79	61-80%
1382	101	1123	SA407982	8012321	SP69587	8012321		71	61-80%
1383	101	155	SA411906	8016633	SP72462	8016633			
1384	101	526	SA408010	8012329	SP69595	8012329			
1385	101	527	SA408003	8012328	SP69593	8012328			
1386	101	156	SA408566	8036195	SP73697	8036195			
1387	101	528	SA408019	8012333	SP69597	8012333			
1388	101	157	SA408574	8036196	SP73705	8036196			
1389	101	1705	SA407986	8012323	SP69589	8012323			
1390	296	158	SA409698	8048812	SP74825	8048812			
1391	296	159	SA408947	8047165	SP74081	8047165			
1392	296	1706	SA407898	8031123	SP69567	8031123			
1393	296	148	SA528728	8068534	SP110728	8068534		74	61-80%
1394	296	946	SA528693	8067814	SP110727	8067814			
1395	296	1124	SA407890	8031121	SP69565	8031121		70	61-80%
1396	296	947	SA410350	8052609	SP75480	8052609			
1397	296	948	SA408954	8047173	SP74089	8047173			
1398	296	2613	SA409478	8047973	SP74609	8047973			
1399	296	2614	SA409706	8048813	SP74833	8048813			
1400	296	1707	SA407882	8031115	SP69563	8031115			
1401	296	1506	SA410206	8052572	SP75338	8052572		19	1-20%
1402	296	2615	SA409486	8047974	SP74617	8047974			
1403	375	1708	SA407930	8012203	SP69575	8012203			
1404	375	1709	SA407918	8012195	SP69571	8012195			
